,clust,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,0,1,2,3,4,5,6,7,8,9,10,11,No,Yes,No,Yes,No,Yes,No,Yes,Cable,DSL,Fiber Optic,None,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes
5917,0,31,38.78,59,76.05,2227.8,0.0,0,1202.18,3429.9800000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
5918,1,33,16.76,85,90.65,2989.6,0.0,0,553.08,3542.68,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
5919,1,59,28.32,9,68.7,4070.95,0.0,150,1670.88,5891.83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
5920,0,66,31.93,15,88.9,6000.1,0.0,0,2107.38,8107.4800000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
5921,0,37,35.67,76,58.75,2203.1,0.0,0,1319.79,3522.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
5922,1,69,26.35,53,86.9,6194.1,0.0,0,1818.15,8012.25,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
5923,0,10,1.48,25,59.65,638.95,0.0,90,14.8,743.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
5924,1,13,30.19,17,66.4,831.75,0.0,0,392.47,1224.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0
5925,2,69,11.47,0,20.15,1337.5,0.0,0,791.4300000000001,2128.9300000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5926,0,46,38.45,15,56.9,2560.1,0.0,0,1768.7,4328.8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
5927,1,56,13.94,11,109.6,5953.0,0.0,0,780.64,6733.64,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5928,2,70,1.22,0,25.15,1790.15,0.0,0,85.39999999999999,1875.5500000000002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5929,1,33,31.59,18,79.15,2531.4,0.0,20,1042.47,3593.87,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
5930,0,72,22.62,27,66.75,4760.3,0.0,0,1628.64,6388.9400000000005,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
5931,0,19,4.03,26,48.8,953.65,0.0,0,76.57000000000001,1030.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
5932,1,71,43.61,27,80.7,5705.05,0.0,0,3096.31,8801.36,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5933,2,1,7.32,0,20.55,20.55,0.0,0,7.32,27.87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5934,1,61,5.55,7,115.1,6993.65,0.0,0,338.55,7332.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5935,1,71,0.0,19,59.7,4122.65,0.0,0,0.0,4122.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
5936,0,68,9.76,15,86.45,5762.95,0.0,150,663.68,6576.63,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
5937,0,46,0.0,18,33.7,1537.85,0.0,0,0.0,1537.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
5938,0,33,25.71,48,80.1,2603.3,0.0,0,848.4300000000001,3451.7300000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
5939,1,53,28.36,17,104.05,5566.4,0.0,0,1503.08,7069.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
5940,0,57,0.0,24,41.1,2258.25,0.0,0,0.0,2258.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
5941,2,54,41.93,0,20.35,1092.35,0.0,0,2264.22,3356.5699999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5942,1,10,25.89,22,65.5,616.9,0.0,0,258.9,875.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
5943,0,43,0.0,25,40.45,1912.85,0.0,0,0.0,1912.85,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
5944,1,43,38.53,27,78.8,3460.3,24.9,0,1656.79,5092.1900000000005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5945,1,1,24.33,59,90.1,90.1,0.0,0,24.33,114.42999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
5946,1,69,25.73,22,82.45,5555.3,15.38,0,1775.3700000000001,7315.29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5947,2,61,10.94,0,20.25,1278.8,5.15,0,667.3399999999999,1940.9899999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5948,0,43,26.1,17,66.25,2907.35,6.41,0,1122.3,4023.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
5949,1,56,3.79,14,89.7,4952.95,41.66,0,212.24,5123.53,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0
5950,1,70,0.0,46,64.55,4504.9,46.06,0,0.0,4458.839999999999,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
5951,1,49,36.08,59,93.65,4520.15,33.13,0,1767.9199999999998,6254.94,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
5952,1,32,19.76,59,73.6,2316.85,12.66,0,632.32,2936.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
5953,0,37,49.99,27,61.45,2302.35,48.79,110,1849.63,4213.1900000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
5954,1,69,24.17,5,106.4,7251.9,3.59,0,1667.73,8916.039999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5955,1,26,11.23,48,81.9,2078.55,44.86,0,291.98,2325.67,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
5956,1,58,43.01,30,105.2,6225.4,34.83,0,2494.58,8685.15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
5957,0,24,7.52,85,54.6,1242.25,28.42,0,180.48,1394.31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
5958,2,5,41.21,0,20.55,99.45,0.0,0,206.05,305.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5959,2,30,12.85,0,19.7,599.25,49.79,0,385.5,934.96,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5960,0,55,35.38,13,66.05,3462.1,44.53,150,1945.9,5513.469999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1
5961,1,44,0.0,59,54.05,2375.2,47.45,0,0.0,2327.75,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
5962,0,47,26.35,5,58.9,2813.05,0.0,0,1238.45,4051.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
5963,1,64,19.22,21,96.9,6314.35,13.37,0,1230.08,7531.06,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
5964,2,1,44.22,0,19.1,19.1,0.0,0,44.22,63.32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5965,0,20,49.81,4,50.0,1003.05,2.81,0,996.2,1996.44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
5966,0,37,0.0,27,45.4,1593.1,44.13,0,0.0,1548.9699999999998,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
5967,0,30,21.72,19,85.45,2509.95,23.13,120,651.5999999999999,3258.4199999999996,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
5968,1,38,25.11,13,84.1,3187.65,0.0,0,954.18,4141.83,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0
5969,1,52,0.0,52,66.25,3330.1,0.0,0,0.0,3330.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
5970,0,71,4.76,52,76.9,5522.7,0.0,0,337.96,5860.66,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
5971,1,66,45.57,11,74.6,4798.4,0.0,0,3007.62,7806.0199999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
5972,1,72,17.87,3,116.95,8594.4,0.0,0,1286.64,9881.039999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5973,0,25,0.0,18,40.65,970.55,0.0,0,0.0,970.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
5974,1,69,37.97,27,114.35,7665.8,0.0,10,2619.93,10295.73,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
5975,1,53,27.93,57,69.7,3686.05,0.0,0,1480.29,5166.34,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0
5976,1,26,37.0,76,98.65,2537.0,0.0,0,962.0,3499.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5977,1,21,39.85,52,61.65,1393.6,0.0,0,836.85,2230.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0
5978,1,1,5.36,19,89.35,89.35,0.0,0,5.36,94.71,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
5979,1,48,4.15,46,95.4,4445.3,0.0,0,199.20000000000002,4644.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
5980,0,26,0.0,51,35.4,978.6,0.0,0,0.0,978.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
5981,2,60,30.14,0,19.95,1258.15,0.0,0,1808.4,3066.55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5982,2,18,31.33,0,19.25,331.35,0.0,0,563.9399999999999,895.29,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5983,2,4,32.15,0,20.4,84.75,0.0,0,128.6,213.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
5984,2,65,36.5,0,24.75,1715.1,0.0,0,2372.5,4087.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5985,2,70,10.46,0,25.35,1715.15,0.0,0,732.2,2447.3500000000004,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5986,2,62,24.48,0,20.0,1250.1,0.0,0,1517.76,2767.8599999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5987,0,66,8.39,16,59.75,3996.8,0.0,0,553.74,4550.54,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
5988,1,65,4.75,69,82.5,5215.1,0.0,40,308.75,5563.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
5989,2,34,36.75,0,20.35,673.2,0.0,0,1249.5,1922.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5990,0,16,48.71,12,90.8,1442.2,0.0,0,779.36,2221.56,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
5991,1,71,37.69,8,105.25,7291.75,0.0,0,2675.99,9967.74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
5992,2,18,12.97,0,23.75,424.5,0.0,0,233.46,657.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5993,0,4,37.7,2,61.3,249.4,0.0,10,150.8,410.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1
5994,0,58,2.87,69,75.8,4415.75,0.0,0,166.46,4582.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
5995,1,56,37.5,11,98.0,5270.6,0.0,0,2100.0,7370.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
5996,0,56,0.0,41,52.0,2884.9,0.0,0,0.0,2884.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
5997,0,4,1.1,19,64.4,253.0,0.0,0,4.4,257.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
5998,0,10,15.45,22,45.8,436.2,0.0,0,154.5,590.7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
5999,0,4,0.0,22,30.5,118.4,0.0,0,0.0,118.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0
6000,0,51,45.76,13,69.15,3649.6,0.0,110,2333.7599999999998,6093.36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6001,1,6,0.0,48,49.25,255.6,0.0,0,0.0,255.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6002,0,63,0.0,16,39.35,2395.05,0.0,0,0.0,2395.05,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0
6003,1,48,39.25,51,105.1,5083.55,0.0,0,1884.0,6967.55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6004,2,35,25.52,0,20.1,644.5,0.0,0,893.1999999999999,1537.6999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
6005,2,2,1.97,0,19.75,39.3,0.0,0,3.94,43.239999999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6006,2,50,37.95,0,19.75,989.05,0.0,0,1897.5000000000002,2886.55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6007,0,33,49.45,19,70.4,2406.1,0.0,60,1631.8500000000001,4097.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
6008,2,31,34.57,0,20.45,638.55,0.0,0,1071.67,1710.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6009,2,9,30.83,0,20.35,191.1,0.0,0,277.46999999999997,468.56999999999994,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6010,1,54,4.33,12,86.2,4524.05,0.0,0,233.82,4757.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
6011,0,46,30.6,59,95.65,4664.2,0.0,0,1407.6000000000001,6071.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
6012,1,34,4.28,16,103.8,3470.8,0.0,0,145.52,3616.32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6013,1,71,39.09,69,97.2,6910.3,0.0,0,2775.3900000000003,9685.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6014,0,63,1.18,27,63.55,4014.2,0.0,90,74.33999999999999,4178.54,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0
6015,2,51,44.35,0,24.95,1288.0,0.0,0,2261.85,3549.85,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6016,1,64,35.92,11,99.0,6375.8,0.0,0,2298.88,8674.68,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
6017,1,15,15.28,16,94.0,1505.45,0.0,0,229.2,1734.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
6018,0,18,38.32,20,50.3,913.3,0.0,0,689.76,1603.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
6019,1,57,42.18,22,95.0,5535.8,0.0,0,2404.2599999999998,7940.0599999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
6020,1,14,10.74,59,61.4,815.55,0.0,20,150.36,985.91,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
6021,1,70,21.68,30,114.3,8244.3,0.0,0,1517.6,9761.9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
6022,2,38,41.63,0,20.05,741.5,0.0,0,1581.94,2323.44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
6023,0,68,36.51,24,62.65,4375.8,0.0,0,2482.68,6858.48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0
6024,1,30,34.49,59,100.45,3096.9,0.0,80,1034.7,4211.6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
6025,1,51,9.99,5,75.2,3901.25,0.0,0,509.49,4410.74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
6026,0,31,24.21,48,84.75,2613.4,0.0,0,750.51,3363.91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
6027,1,72,32.59,14,79.5,5661.7,0.0,0,2346.4800000000005,8008.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
6028,2,37,30.17,0,19.8,695.05,0.0,0,1116.29,1811.34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
